5.0640617905	34.876
6.0768741486	34.774
7.0896865068	34.633
8.1024988649	34.592
9.115311223	35.060
10.1281235811	34.822
11.1409359392	36.122
12.1537482973	39.011
13.1665606554	41.310
14.1793730135	43.897
15.1921853716	44.694
16.2049977297	44.999
17.2178100878	45.085
18.2306224459	45.542
19.2434348041	45.273
20.2562471622	45.396
21.2690595203	45.478
22.2818718784	45.475
23.2946842365	45.697
24.3074965946	45.545
25.3203089527	45.647
26.3331213108	45.637
27.3459336689	45.562
28.358746027	45.713
29.3715583851	45.628
30.3843707432	45.655
31.3971831014	45.639
32.4099954595	45.815
33.4228078176	45.738
34.4356201757	45.740
35.4484325338	45.881
36.4612448919	45.831
37.47405725	45.856
38.4868696081	45.835
39.4996819662	45.906
40.5124943243	45.756
41.5253066824	45.886
42.5381190405	45.924
43.5509313986	45.994
44.5637437568	46.112
45.5765561149	46.233
46.589368473	46.206
47.6021808311	46.238
48.6149931892	46.189
49.6278055473	46.188
50.6406179054	46.208
51.6534302635	46.026
52.6662426216	46.257
53.6790549797	46.188
54.6918673378	46.175
55.7046796959	46.220
56.7174920541	46.283
57.7303044122	46.326
58.7431167703	46.224
59.7559291284	46.277
60.7687414865	46.251
61.7815538446	46.260
62.7943662027	46.263
63.8071785608	46.476
64.8199909189	46.484
65.832803277	46.531
66.8456156351	46.621
67.8584279932	46.706
68.8712403514	46.663
69.8840527095	46.739
70.8968650676	46.794
71.9096774257	46.777
72.9224897838	46.682
73.9353021419	46.640
74.9481145	46.744
75.9609268581	46.838
76.9737392162	46.887
77.9865515743	46.812
78.9993639324	46.794
80.0121762905	46.867
81.0249886486	46.846
82.0378010068	46.782
83.0506133649	46.852
84.063425723	46.826
85.0762380811	46.953
86.0890504392	47.035
87.1018627973	46.978
88.1146751554	47.130
89.1274875135	47.162
90.1402998716	47.292
91.1531122297	47.151
92.1659245878	47.204
93.1787369459	47.227
94.1915493041	47.269
95.2043616622	47.208
96.2171740203	47.207
97.2299863784	47.356
98.2427987365	47.358
99.2556110946	47.418
100.2684234527	47.324
101.2812358108	47.287
102.2940481689	47.454
103.306860527	47.479
104.3196728851	47.467
105.3324852432	47.564
106.3452976014	47.614
107.3581099595	47.522
108.3709223176	47.650
109.3837346757	47.635
110.3965470338	47.605
111.4093593919	47.546
112.42217175	45.808
113.4349841081	43.352
114.4477964662	40.776
115.4606088243	39.002
116.4734211824	38.457
117.4862335405	38.207
118.4990458986	38.165
119.5118582568	37.940
120.5246706149	38.001
121.537482973	38.110
122.5502953311	37.592
123.5631076892	37.724
124.5759200473	37.726
125.5887324054	37.636
126.6015447635	37.925
127.6143571216	38.037
128.6271694797	37.899
129.6399818378	38.036
130.6527941959	37.822
131.6656065541	37.889
132.6784189122	38.079
133.6912312703	37.745
134.7040436284	37.936
135.7168559865	37.951
136.7296683446	37.759
137.7424807027	37.700
138.7552930608	37.899
139.7681054189	37.825
140.780917777	37.740
141.7937301351	37.998
142.8065424932	37.770
143.8193548514	37.952
144.8321672095	37.833
145.8449795676	37.731
146.8577919257	37.921
147.8706042838	38.154
148.8834166419	37.656
149.896229	37.928
150.9090413581	37.975
151.9218537162	37.887
152.9346660743	37.864
153.9474784324	37.849
154.9602907905	37.603
155.9731031486	37.976
156.9859155068	37.778
157.9987278649	37.867
159.011540223	37.976
160.0243525811	37.774
161.0371649392	37.992
162.0499772973	37.903
163.0627896554	37.835
164.0756020135	37.853
165.0884143716	37.857
166.1012267297	37.837
167.1140390878	37.932
168.1268514459	37.655
169.1396638041	37.899
170.1524761622	37.951
171.1652885203	37.807
172.1781008784	37.914
173.1909132365	37.788
174.2037255946	37.729
175.2165379527	37.883
176.2293503108	38.012
177.2421626689	37.689
178.254975027	37.862
179.2677873851	37.946
180.2805997432	37.610
181.2934121014	37.983
182.3062244595	37.863
183.3190368176	37.917
184.3318491757	37.855
185.3446615338	37.943
186.3574738919	37.735
187.37028625	37.939
188.3830986081	37.814
189.3959109662	37.737
190.4087233243	37.827
191.4215356824	37.801
192.4343480405	37.809
193.4471603986	37.930
194.4599727568	37.946
195.4727851149	37.881
196.485597473	37.911
197.4984098311	37.796
198.5112221892	37.863
199.5240345473	37.831
200.5368469054	37.895
201.5496592635	37.916
202.5624716216	37.847
203.5752839797	37.726
204.5880963378	37.953
205.6009086959	37.842
206.6137210541	38.027
207.6265334122	37.872
208.6393457703	37.957
209.6521581284	37.653
210.6649704865	37.879
211.6777828446	37.818
212.6905952027	37.821
213.7034075608	37.712
214.7162199189	37.848
215.729032277	37.856
216.7418446351	37.970
217.7546569932	37.860
218.7674693514	37.880
219.7802817095	37.799
220.7930940676	37.851
221.8059064257	37.892
222.8187187838	37.785
223.8315311419	37.894
224.8443435	37.883
225.8571558581	37.876
226.8699682162	37.759
227.8827805743	37.960
228.8955929324	37.816
229.9084052905	37.824
230.9212176486	37.908
231.9340300068	37.808
232.9468423649	37.770
233.959654723	37.796
234.9724670811	37.894
235.9852794392	37.811
236.9980917973	37.885
238.0109041554	37.807
239.0237165135	37.799
240.0365288716	37.928
241.0493412297	37.854
242.0621535878	37.807
243.0749659459	37.942
244.0877783041	37.772
245.1005906622	37.806
246.1134030203	37.780
247.1262153784	37.852
248.1390277365	37.887
249.1518400946	37.934
250.1646524527	37.731
251.1774648108	37.925
252.1902771689	37.848
253.203089527	37.854
254.2159018851	37.911
255.2287142432	37.975
256.2415266014	37.767
257.2543389595	37.866
258.2671513176	37.805
259.2799636757	37.959
260.2927760338	37.807
261.3055883919	37.846
262.31840075	37.783
263.3312131081	37.740
264.3440254662	37.994
265.3568378243	37.670
266.3696501824	37.786
267.3824625405	37.840
268.3952748986	37.903
269.4080872568	37.908
270.4208996149	38.044
271.433711973	37.703
272.4465243311	37.961
273.4593366892	37.885
274.4721490473	37.765
275.4849614054	37.785
276.4977737635	37.990
277.5105861216	37.814
278.5233984797	37.873
279.5362108378	37.898
280.5490231959	37.862
281.5618355541	37.762
282.5746479122	37.971
283.5874602703	37.853
284.6002726284	37.871
285.6130849865	37.831
286.6258973446	37.951
287.6387097027	37.775
288.6515220608	37.931
289.6643344189	37.748
290.677146777	37.809
291.6899591351	37.675
292.7027714932	37.951
293.7155838514	37.717
294.7283962095	37.878
295.7412085676	37.900
296.7540209257	37.806
297.7668332838	37.848
298.7796456419	37.844
299.792458	37.835
300.8052703581	37.872
301.8180827162	37.909
302.8308950743	37.784
303.8437074324	37.729
304.8565197905	37.893
305.8693321486	37.926
306.8821445068	37.812
307.8949568649	37.808
308.907769223	37.809
309.9205815811	37.876
310.9333939392	37.916
311.9462062973	37.886
312.9590186554	37.755
313.9718310135	37.798
314.9846433716	37.887
315.9974557297	37.742
317.0102680878	37.796
318.0230804459	37.913
319.0358928041	37.718
320.0487051622	37.774
321.0615175203	38.001
322.0743298784	37.732
323.0871422365	37.853
324.0999545946	38.039
325.1127669527	37.866
326.1255793108	37.688
327.1383916689	37.996
328.151204027	37.861
329.1640163851	37.717
330.1768287432	37.965
331.1896411014	37.723
332.2024534595	37.805
333.2152658176	37.864
334.2280781757	37.796
335.2408905338	37.773
336.2537028919	37.865
337.26651525	37.759
338.2793276081	37.788
339.2921399662	37.974
340.3049523243	37.816
341.3177646824	37.788
342.3305770405	37.882
343.3433893986	37.839
344.3562017568	37.744
345.3690141149	37.841
346.381826473	37.931
347.3946388311	37.815
348.4074511892	37.928
349.4202635473	37.767
350.4330759054	37.921
351.4458882635	37.732
352.4587006216	37.629
353.4715129797	37.903
354.4843253378	37.857
355.4971376959	37.628
356.5099500541	37.842
357.5227624122	37.733
358.5355747703	37.934
359.5483871284	37.924
360.5611994865	37.755
361.5740118446	37.821
362.5868242027	37.824
363.5996365608	37.825
364.6124489189	37.849
365.625261277	37.860
366.6380736351	37.773
367.6508859932	37.685
368.6636983514	37.920
369.6765107095	38.008
370.6893230676	37.794
371.7021354257	37.669
372.7149477838	37.792
373.7277601419	37.812
374.7405725	37.922
375.7533848581	37.828
376.7661972162	37.680
377.7790095743	37.821
378.7918219324	37.916
379.8046342905	37.865
380.8174466486	37.927
381.8302590068	37.898
382.8430713649	37.900
383.855883723	37.717
384.8686960811	37.865
385.8815084392	37.853
386.8943207973	37.762
387.9071331554	37.937
388.9199455135	37.734
389.9327578716	37.727
390.9455702297	37.866
391.9583825878	37.874
392.9711949459	37.774
393.9840073041	37.824
394.9968196622	37.845
396.0096320203	37.769
397.0224443784	37.857
398.0352567365	37.808
399.0480690946	37.830
400.0608814527	37.776
401.0736938108	37.862
402.0865061689	37.654
403.099318527	37.845
404.1121308851	37.701
405.1249432432	37.751
406.1377556014	37.847
407.1505679595	37.857
408.1633803176	37.761
409.1761926757	37.800
410.1890050338	37.798
411.2018173919	37.762
412.21462975	37.863
413.2274421081	37.625
414.2402544662	37.749
415.2530668243	37.874
416.2658791824	37.731
417.2786915405	37.783
418.2915038986	37.785
419.3043162568	37.854
420.3171286149	37.845
421.329940973	37.833
422.3427533311	37.860
423.3555656892	37.818
424.3683780473	37.814
425.3811904054	37.914
426.3940027635	37.817
427.4068151216	37.824
428.4196274797	37.920
429.4324398378	37.792
430.4452521959	37.859
431.4580645541	37.891
432.4708769122	37.900
433.4836892703	37.634
434.4965016284	37.896
435.5093139865	37.776
436.5221263446	37.830
437.5349387027	37.724
438.5477510608	37.875
439.5605634189	37.894
440.573375777	37.908
441.5861881351	37.709
442.5990004932	37.819
443.6118128514	37.772
444.6246252095	37.887
445.6374375676	37.804
446.6502499257	37.782
447.6630622838	37.732
448.6758746419	37.898
449.688687	37.704
450.7014993581	37.963
451.7143117162	37.683
